id,timestamp,value,created_at,updated_at,token,metric
8436,2018-06-30,10.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12483,2018-06-30,6385.024382248911,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
548,2018-07-01,5899.302034086603,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4423,2018-07-01,3.69644689208141e+19,2022-08-12 00:58:45 UTC,2022-08-12 00:58:45 UTC,btc,hash_rate
6439,2018-07-01,662310.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8437,2018-07-01,9.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12484,2018-07-01,6347.938633526008,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
549,2018-07-02,5920.138357690244,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4424,2018-07-02,3.12444057511617e+19,2022-08-12 00:58:45 UTC,2022-08-12 00:58:45 UTC,btc,hash_rate
6440,2018-07-02,655359.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8438,2018-07-02,9.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12485,2018-07-02,6614.72029805105,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
550,2018-07-03,5928.929824097895,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4425,2018-07-03,3.49481411483788e+19,2022-08-12 00:58:45 UTC,2022-08-12 00:58:45 UTC,btc,hash_rate
6441,2018-07-03,594400.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8439,2018-07-03,9.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12486,2018-07-03,6502.915007536169,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
551,2018-07-04,5935.299258514096,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4426,2018-07-04,3.6510126097314e+19,2022-08-12 00:58:45 UTC,2022-08-12 00:58:45 UTC,btc,hash_rate
6442,2018-07-04,555588.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8440,2018-07-04,9.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12487,2018-07-04,6583.284201388561,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
552,2018-07-05,5931.389215292955,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4427,2018-07-05,4.28921238686844e+19,2022-08-12 00:58:45 UTC,2022-08-12 00:58:45 UTC,btc,hash_rate
6443,2018-07-05,640591.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8441,2018-07-05,9.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12488,2018-07-05,6529.716179801907,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
553,2018-07-06,5930.963098438333,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4428,2018-07-06,4.10633874357923e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6444,2018-07-06,460458.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8442,2018-07-06,9.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12489,2018-07-06,6598.599536735287,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
554,2018-07-07,5935.8840200414625,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4429,2018-07-07,4.23712574109738e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6445,2018-07-07,501981.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8443,2018-07-07,9.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12490,2018-07-07,6749.909331813723,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
555,2018-07-08,5938.694669039826,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4430,2018-07-08,3.65407978382528e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6446,2018-07-08,627774.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8444,2018-07-08,9.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12491,2018-07-08,6700.110207555226,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
556,2018-07-09,5958.065710119873,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4431,2018-07-09,3.92302129602494e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6447,2018-07-09,669373.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8445,2018-07-09,9.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12492,2018-07-09,6652.693984732272,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
557,2018-07-10,5973.720953134726,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4432,2018-07-10,3.59671456517917e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6448,2018-07-10,636817.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8446,2018-07-10,9.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12493,2018-07-10,6298.101499659881,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
558,2018-07-11,5988.802632893682,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4433,2018-07-11,3.85043934203038e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6449,2018-07-11,923421.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8447,2018-07-11,9.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12494,2018-07-11,6377.022954017906,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
559,2018-07-12,5996.05508510071,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4434,2018-07-12,3.74327114561678e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6450,2018-07-12,941540.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8448,2018-07-12,9.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12495,2018-07-12,6239.166864378629,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
560,2018-07-13,6000.285305337462,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4435,2018-07-13,3.52261208112032e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6451,2018-07-13,793757.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8449,2018-07-13,9.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12496,2018-07-13,6221.690153073989,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
561,2018-07-14,6000.2045303994755,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4436,2018-07-14,3.57472586152938e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6452,2018-07-14,502106.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8450,2018-07-14,9.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12497,2018-07-14,6250.777119559412,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
562,2018-07-15,6017.559082331936,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4437,2018-07-15,3.20200480621614e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6453,2018-07-15,602482.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8451,2018-07-15,11.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12498,2018-07-15,6348.329101381272,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
563,2018-07-16,6016.080228890777,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4438,2018-07-16,4.09621114820544e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6454,2018-07-16,681518.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8452,2018-07-16,11.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12499,2018-07-16,6728.472492754397,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
564,2018-07-17,6015.557486668715,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4439,2018-07-17,4.4693529278842e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6455,2018-07-17,762246.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8453,2018-07-17,11.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12500,2018-07-17,7316.162438046666,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
565,2018-07-18,6010.306411681794,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4440,2018-07-18,4.39341131811755e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6456,2018-07-18,626926.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8454,2018-07-18,11.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12501,2018-07-18,7371.012393723321,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
566,2018-07-19,6015.594124014098,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4441,2018-07-19,3.98295599166807e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6457,2018-07-19,653321.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8455,2018-07-19,11.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12502,2018-07-19,7471.768130939679,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
567,2018-07-20,6023.867752002113,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4442,2018-07-20,3.52928484403719e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6458,2018-07-20,511119.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8456,2018-07-20,11.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12503,2018-07-20,7329.7055438033585,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
568,2018-07-21,6018.780061710108,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4443,2018-07-21,4.69544565653673e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6459,2018-07-21,459458.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8457,2018-07-21,11.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12504,2018-07-21,7400.741243998722,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
569,2018-07-22,6023.5406610777,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4444,2018-07-22,4.25100339395027e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6460,2018-07-22,716690.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8458,2018-07-22,12.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12505,2018-07-22,7396.2806454448255,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
570,2018-07-23,6032.8921324757775,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4445,2018-07-23,4.12219488724667e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6461,2018-07-23,717759.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8459,2018-07-23,12.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12506,2018-07-23,7710.056865574383,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
571,2018-07-24,6025.190514733311,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4446,2018-07-24,4.54824909249056e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6462,2018-07-24,771199.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8460,2018-07-24,12.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12507,2018-07-24,8402.407231393652,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
572,2018-07-25,6021.27980443749,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4447,2018-07-25,4.21143037873048e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6463,2018-07-25,641543.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8461,2018-07-25,12.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12508,2018-07-25,8170.255323329562,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
573,2018-07-26,6019.205637494744,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4448,2018-07-26,4.32335213545081e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6464,2018-07-26,721812.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8462,2018-07-26,12.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12509,2018-07-26,7928.740049701175,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
574,2018-07-27,6023.274563237033,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4449,2018-07-27,3.72592372528445e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6465,2018-07-27,545883.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8463,2018-07-27,12.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12510,2018-07-27,8183.977577909242,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
575,2018-07-28,6021.246639563625,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4450,2018-07-28,4.77588009539704e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6466,2018-07-28,494042.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8464,2018-07-28,12.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12511,2018-07-28,8223.893897828879,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
576,2018-07-29,6028.029855926313,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4451,2018-07-29,3.97623311004013e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6467,2018-07-29,638966.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8465,2018-07-29,10.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12512,2018-07-29,8217.994328450519,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
577,2018-07-30,6029.608353926848,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4452,2018-07-30,4.33800820459583e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6468,2018-07-30,696566.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8466,2018-07-30,10.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12513,2018-07-30,8169.121407020115,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
578,2018-07-31,6031.594995359569,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4453,2018-07-31,4.43848237655689e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6469,2018-07-31,698015.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8467,2018-07-31,10.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12514,2018-07-31,7733.600021824015,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
579,2018-08-01,6033.62899307554,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4454,2018-08-01,4.50186400506829e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6470,2018-08-01,622521.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8468,2018-08-01,10.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12515,2018-08-01,7605.73617194888,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
580,2018-08-02,6026.1229500446525,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4455,2018-08-02,4.94986587643252e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6471,2018-08-02,694601.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8469,2018-08-02,10.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12516,2018-08-02,7533.534775375365,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
581,2018-08-03,6029.957192710513,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4456,2018-08-03,5.27470291640576e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6472,2018-08-03,547308.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8470,2018-08-03,10.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12517,2018-08-03,7414.009620963914,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
582,2018-08-04,6038.599826967545,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4457,2018-08-04,4.62705805917462e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6473,2018-08-04,495532.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8471,2018-08-04,10.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12518,2018-08-04,7013.5231793699695,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
583,2018-08-05,6043.906603625835,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4458,2018-08-05,3.89349768677376e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6474,2018-08-05,651894.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8472,2018-08-05,11.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12519,2018-08-05,7023.591601942244,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
584,2018-08-06,6046.997694533978,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4459,2018-08-06,4.47257819151738e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6475,2018-08-06,710766.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8473,2018-08-06,11.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12520,2018-08-06,6926.00843312865,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
585,2018-08-07,6051.995410859592,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4460,2018-08-07,4.6377169736126e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6476,2018-08-07,634443.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8474,2018-08-07,11.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12521,2018-08-07,6716.0055698591,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
586,2018-08-08,6050.3486624843445,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4461,2018-08-08,4.39906088130285e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6477,2018-08-08,636143.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8475,2018-08-08,11.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12522,2018-08-08,6275.85207899839,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
587,2018-08-09,6037.918018663789,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4462,2018-08-09,5.18739555868404e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6478,2018-08-09,656819.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8476,2018-08-09,11.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12523,2018-08-09,6528.758637867847,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
588,2018-08-10,6031.195403865669,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4463,2018-08-10,5.30612866262808e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6479,2018-08-10,523641.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8477,2018-08-10,11.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12524,2018-08-10,6150.721456427231,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
589,2018-08-11,6026.410392878137,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4464,2018-08-11,4.9192126407323e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6480,2018-08-11,486939.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8478,2018-08-11,11.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12525,2018-08-11,6236.337643219704,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
590,2018-08-12,6028.032900846459,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
4465,2018-08-12,4.72598544044097e+19,2022-08-12 00:58:46 UTC,2022-08-12 00:58:46 UTC,btc,hash_rate
6481,2018-08-12,602328.0,2022-08-12 00:58:50 UTC,2022-08-12 00:58:50 UTC,btc,active_addresses
8479,2018-08-12,10.0,2022-08-12 00:58:54 UTC,2022-08-12 00:58:54 UTC,btc,google_trends
12526,2018-08-12,6313.7798698554925,2022-08-12 03:59:30 UTC,2022-08-12 03:59:30 UTC,btc,price
id,timestamp,value,created_at,updated_at,token,metric
591,2018-08-13,6027.995936949454,2022-08-12 00:58:37 UTC,2022-08-12 00:58:37 UTC,btc,s2f_ratio
